IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,84,,,,,,84,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,84018,,,,,,84 018,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8404,,,,,,8404,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Male,MLE,,,,,,,,,,848,,,,,,848,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8528,,,,,,8528,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,CAN,Canada,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,856,,,,,,856,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,NOR,Norway,Year,2019,true,Sex,Male,MLE,,,,,,,,,,86,,,,,,86,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,862,,,,,,862,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Male,MLE,,,,,,,,,,8671,,,,,,8671,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,true,Sex,Male,MLE,,,,,,,,,,87,,,,,,87,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,87,,,,,,87,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,873,,,,,,873,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,875,,,,,,875,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,89,,,,,,89,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Sex,Male,MLE,,,,,,,,,,9,,,,,,9,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,9,,,,,,9,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Male,MLE,,,,,,,,,,9,,,,,,9,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,9,,,,,,9,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Male,MLE,,,,,,,,,,9018,,,,,,9018,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,Sex,Female,FMLE,,,,,,,,,,903,,,,,,903,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Male,MLE,,,,,,,,,,9113,,,,,,9113,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,9128,,,,,,9128,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Male,MLE,,,,,,,,,,922,,,,,,922,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,true,Sex,Male,MLE,,,,,,,,,,922,,,,,,922,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,93,,,,,,93,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Male,MLE,,,,,,,,,,93,,,,,,93,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,93,,,,,,93,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,935,,,,,,935,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,94,,,,,,94,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Male,MLE,,,,,,,,,,9418,,,,,,9418,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Male,MLE,,,,,,,,,,95,,,,,,95,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,950,,,,,,950,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,FRA,France,Year,2019,true,Sex,Male,MLE,,,,,,,,,,957,,,,,,957,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,957,,,,,,957,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,96,,,,,,96,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,96,,,,,,96,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Male,MLE,,,,,,,,,,96,,,,,,96,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Male,MLE,,,,,,,,,,96,,,,,,96,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Male,MLE,,,,,,,,,,963,,,,,,963,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Male,MLE,,,,,,,,,,964,,,,,,964,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,991,,,,,,991,,,EN,2022-11-06T23:00:00.000Z
WSH_1,SDG 3.9.2 WASH deaths,numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,999,,,,,,999,,,EN,2022-11-06T23:00:00.000Z
